"payment_month","user_id","new_users","user_revenue","new_revenue","churned_users","churned_revenue","returned_users","back_from_churn_revenue","expansion_mrr","contraction_mrr","customer_lifetime","customer_lifetime_value","game_name","language","has_older_device_model","age","age_groups"
2022-11-01,wRHnn4opzbqIBjFFNpBJtw==,,30.48,,wRHnn4opzbqIBjFFNpBJtw==,30.48,,,16.89,,117,57.06,game 3,uk,false,29,"25-30"
2022-11-01,WRx4ye0bvLc4925ketwxzQ==,,50.82,,,,,,31.02,,60,146.85,game 3,uk,false,14,"14-17"
2022-11-01,WSQTlRZJRg4Rb+rqe56nJg==,,17.67,,,,,,,-14.46,170,169.05,game 3,uk,false,26,"25-30"
2022-11-01,xnLJlU804PSS9tXKmm7gZQ==,,45.24,,,,,,17.94,,243,353.61,game 3,ru,true,21,"18-24"
2022-11-01,xSi5UajdkNHXppWOTm6g8w==,,78.48,,,,,,,-76.68,170,522.09,game 3,uk,false,20,"18-24"
2022-11-01,xt/PY4N2zkZQgtlZ9Cg82w==,,90.45,,,,xt/PY4N2zkZQgtlZ9Cg82w==,90.45,,,200,382.65,game 3,ru,false,24,"18-24"
2022-11-01,xU11jJIA4UIYu7pmqJ4kvg==,,28.71,,,,,,,-3.39,133,106.17,game 3,uk,false,25,"25-30"
2022-11-01,xVwGwMaEG1yZydv5VIfEQA==,,33.9,,,,,,,-13.32,208,246.75,game 3,uk,false,22,"18-24"
2022-11-01,YC2fZQTQXV2UR1/WHDrVqw==,,113.22,,,,,,79.68,,61,219.18,game 3,uk,false,14,"14-17"
2022-11-01,yFNWN0sYyxkSJ+yLRq1WqA==,,133.80,,,,,,99.45,,112,376.26,game 3,uk,false,16,"14-17"
2022-11-01,yZ1P1v1eYIbyD5wRy0chGw==,,30.78,,yZ1P1v1eYIbyD5wRy0chGw==,30.78,,,13.14,,50,63.33,game 3,uk,false,33,"31-35"
2022-11-01,Z7/6qvk8WKH3uR6IMYlCxw==,,19.05,,Z7/6qvk8WKH3uR6IMYlCxw==,19.05,Z7/6qvk8WKH3uR6IMYlCxw==,19.05,,,185,100.44,game 3,uk,false,30,"25-30"
2022-11-01,ZgTMXDOYCQOiAw4VI8H7AA==,,19.8,,,,ZgTMXDOYCQOiAw4VI8H7AA==,19.8,,,177,237.99,game 3,uk,false,25,"25-30"
2022-11-01,zmZPan/KZoyrIR2r/SvLdA==,,130.02,,,,,,73.44,,235,590.07,game 3,ru,false,15,"14-17"
2022-11-01,zPcHw1fZkSGh7nJeVe2QYw==,zPcHw1fZkSGh7nJeVe2QYw==,32.16,32.16,,,,,,,38,71.82,game 3,ru,true,14,"14-17"
2022-11-01,zSepnWFgLH0tQb1s4mxKZQ==,,20.28,,,,,,,-28.35,278,335.01,game 3,uk,false,24,"18-24"
2022-11-01,ZxxZ87IcpgSh4lQ/VSIjnA==,,63.21,,,,ZxxZ87IcpgSh4lQ/VSIjnA==,63.21,,,248,338.40,game 3,uk,false,22,"18-24"
2022-12-01,"1jx1AjqUwE9sbCyafQnUNQ==",,38.37,,"1jx1AjqUwE9sbCyafQnUNQ==",38.37,,,18.24,,193,212.79,game 3,ru,false,25,"25-30"
2022-12-01,"1KzlDBp5hORL7Y5PBaB+0g==",,21.72,,"1KzlDBp5hORL7Y5PBaB+0g==",21.72,,,,-41.55,89,220.38,game 3,uk,false,22,"18-24"
2022-12-01,"1tIsLi6U0zW1RIuaViNanA==",,69.48,,"1tIsLi6U0zW1RIuaViNanA==",69.48,,,51.33,,86,150.24,game 3,uk,false,20,"18-24"
2022-12-01,"29qvbD06oXdmg5G7X/Wigw==","29qvbD06oXdmg5G7X/Wigw==",24.51,24.51,"29qvbD06oXdmg5G7X/Wigw==",24.51,,,,,1,24.51,game 3,uk,false,17,"14-17"
2022-12-01,"2be8IOVjt9pzDDEVqZwIKQ==",,69.96,,"2be8IOVjt9pzDDEVqZwIKQ==",69.96,"2be8IOVjt9pzDDEVqZwIKQ==",69.96,,,49,96.96,game 3,ru,false,25,"25-30"
2022-12-01,"2FYEYdoJMUOtbJ6TruruWA==",,14.13,,"2FYEYdoJMUOtbJ6TruruWA==",14.13,,,,-15.00,239,234.78,game 3,ru,false,20,"18-24"
2022-12-01,"2onLVyXEEj2aH+D4N9ldYQ==",,106.38,,"2onLVyXEEj2aH+D4N9ldYQ==",106.38,,,83.70,,136,221.82,game 3,uk,false,16,"14-17"
2022-12-01,"3OXz+Ar2gN+zfGLZTRCVMQ==","3OXz+Ar2gN+zfGLZTRCVMQ==",18.9,18.9,"3OXz+Ar2gN+zfGLZTRCVMQ==",18.9,,,,,1,18.9,game 3,uk,false,16,"14-17"
2022-12-01,"3v8rT35Ra6ui/zatnMoTIw==",,43.62,,"3v8rT35Ra6ui/zatnMoTIw==",43.62,,,25.77,,53,61.47,game 3,uk,false,28,"25-30"
2022-12-01,"3Whh6FLR1MSfsuHKVdCEYQ==",,26.73,,"3Whh6FLR1MSfsuHKVdCEYQ==",26.73,"3Whh6FLR1MSfsuHKVdCEYQ==",26.73,,,253,171.57,game 3,uk,true,21,"18-24"
2022-12-01,"4b7l8C489HEJirtoe7xtFg==",,21.75,,"4b7l8C489HEJirtoe7xtFg==",21.75,,,,-9.51,275,268.41,game 3,uk,true,20,"18-24"
2022-12-01,"4btLP2zvi8eBV0t08fdkKQ==",,92.10,,"4btLP2zvi8eBV0t08fdkKQ==",92.10,"4btLP2zvi8eBV0t08fdkKQ==",92.10,,,261,467.37,game 3,ru,false,20,"18-24"
2022-12-01,"54ouP7lBhVCeV8ftS1Oj4Q==",,28.23,,"54ouP7lBhVCeV8ftS1Oj4Q==",28.23,,,,-0.99,31,57.45,game 3,ru,false,21,"18-24"
2022-12-01,"5fGaUgWk82R8c6U6A5d9pg==","5fGaUgWk82R8c6U6A5d9pg==",17.28,17.28,"5fGaUgWk82R8c6U6A5d9pg==",17.28,,,,,1,17.28,game 3,uk,false,31,"31-35"
2022-12-01,"6NexxpTuLaFmuoksJ0l8rg==",,102.84,,"6NexxpTuLaFmuoksJ0l8rg==",102.84,"6NexxpTuLaFmuoksJ0l8rg==",102.84,,,53,122.01,game 3,uk,false,24,"18-24"
2022-12-01,"6We7zBO7mVbNxGEl/xPKVg==",,75.81,,"6We7zBO7mVbNxGEl/xPKVg==",75.81,,,,-19.62,215,556.86,game 3,uk,false,19,"18-24"
2022-12-01,"787jk0VnxM8/sv/0TkvO6A==",,17.49,,"787jk0VnxM8/sv/0TkvO6A==",17.49,,,,-15.81,270,470.73,game 3,uk,false,20,"18-24"
2022-12-01,"7BqUeLmbiug63XrWs2+ZQQ==",,27.12,,"7BqUeLmbiug63XrWs2+ZQQ==",27.12,,,4.71,,172,284.97,game 3,ru,false,15,"14-17"
2022-12-01,"7Em69vKH6zh6HgArCzG0+w==","7Em69vKH6zh6HgArCzG0+w==",72.18,72.18,"7Em69vKH6zh6HgArCzG0+w==",72.18,,,,,16,72.18,game 3,ru,false,17,"14-17"
2022-12-01,"7EPlnA7OQ9MhMx+od6FA9g==",,41.16,,"7EPlnA7OQ9MhMx+od6FA9g==",41.16,,,26.73,,294,440.16,game 3,ru,false,23,"18-24"
2022-12-01,"7iS0Md8Z5SFpqNAYOVcs4w==","7iS0Md8Z5SFpqNAYOVcs4w==",68.64,68.64,"7iS0Md8Z5SFpqNAYOVcs4w==",68.64,,,,,2,68.64,game 3,uk,false,18,"18-24"
2022-12-01,"7L4SKPGMd33lnSOq6PWyYg==","7L4SKPGMd33lnSOq6PWyYg==",70.14,70.14,"7L4SKPGMd33lnSOq6PWyYg==",70.14,,,,,20,70.14,game 3,uk,false,30,"25-30"
2022-12-01,"7RkS5ikrXwWByJobMXv2sA==",,66.93,,"7RkS5ikrXwWByJobMXv2sA==",66.93,,,,-20.82,60,180.57,game 3,ru,false,21,"18-24"
2022-12-01,"7SeM1pmnTTTXfhI+x3ldng==",,15.99,,"7SeM1pmnTTTXfhI+x3ldng==",15.99,,,,-68.16,279,501.48,game 3,ru,false,22,"18-24"
2022-12-01,"7vnYIRqjBNlAyBbtPg02tQ==",,47.31,,"7vnYIRqjBNlAyBbtPg02tQ==",47.31,,,23.82,,159,415.92,game 3,uk,false,21,"18-24"
2022-12-01,"7YaJfLI3RPGUEN2esrQxsQ==",,26.67,,"7YaJfLI3RPGUEN2esrQxsQ==",26.67,"7YaJfLI3RPGUEN2esrQxsQ==",26.67,,,90,61.95,game 3,ru,false,15,"14-17"
2022-12-01,"7zbxKst2yi3pfdVI8iEChw==",,13.05,,"7zbxKst2yi3pfdVI8iEChw==",13.05,"7zbxKst2yi3pfdVI8iEChw==",13.05,,,260,67.71,game 3,ru,false,15,"14-17"
2022-12-01,"8ncYOMYXeKDelzX40EnuLA==",,117.96,,"8ncYOMYXeKDelzX40EnuLA==",117.96,,,84.39,,180,432.84,game 3,uk,false,19,"18-24"
2022-12-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",,30.12,,"9IWUQ1iWPfYSSN2tWuVqMQ==",30.12,,,,-41.40,222,402.24,game 3,ru,false,24,"18-24"
2022-12-01,"9U26VpwYC1aliSUokeNK6A==",,14.34,,"9U26VpwYC1aliSUokeNK6A==",14.34,,,,-38.73,31,67.41,game 3,uk,false,34,"31-35"
2022-12-01,A8lK1Lccnv65sGqBkfP2iw==,A8lK1Lccnv65sGqBkfP2iw==,16.08,16.08,A8lK1Lccnv65sGqBkfP2iw==,16.08,,,,,1,16.08,game 3,uk,false,15,"14-17"
2022-12-01,ABuPH1LovAomZwU+2iw0Lw==,,47.10,,ABuPH1LovAomZwU+2iw0Lw==,47.10,,,,-58.89,149,223.65,game 3,uk,false,18,"18-24"
2022-12-01,An7gG7hfETivAjfokQv3Ww==,,17.61,,An7gG7hfETivAjfokQv3Ww==,17.61,,,,-43.68,140,281.34,game 3,uk,false,23,"18-24"
2022-12-01,AN9at3LlvDamqXq8dvHD4w==,,59.94,,AN9at3LlvDamqXq8dvHD4w==,59.94,,,,-9.03,295,455.70,game 3,ru,false,24,"18-24"
2022-12-01,AuJNw7SH8b7lM4j46bNr8A==,,32.79,,AuJNw7SH8b7lM4j46bNr8A==,32.79,,,,-90.18,78,199.86,game 3,en,false,28,"25-30"
2022-12-01,B4b6v6eUHvAVOeAQk6EEiw==,,20.64,,B4b6v6eUHvAVOeAQk6EEiw==,20.64,B4b6v6eUHvAVOeAQk6EEiw==,20.64,,,256,385.41,game 3,ru,false,23,"18-24"
2022-12-01,B4tGKx0IrkPGAUEnO6mMNA==,,14.37,,B4tGKx0IrkPGAUEnO6mMNA==,14.37,,,,-40.71,10,69.45,game 3,uk,false,19,"18-24"
2022-12-01,b6lW5fOrJiJUE7dwhEp9VQ==,,42.21,,b6lW5fOrJiJUE7dwhEp9VQ==,42.21,,,,-59.97,243,432.60,game 3,ru,false,17,"14-17"
2022-12-01,BbnuW+2kIgxo7dxg5BBIeQ==,,121.41,,BbnuW+2kIgxo7dxg5BBIeQ==,121.41,,,68.34,,72,211.56,game 3,ru,false,17,"14-17"
2022-12-01,bBOj8UKjraXzMIPrGBdCrQ==,,39.48,,bBOj8UKjraXzMIPrGBdCrQ==,39.48,,,23.79,,120,124.05,game 3,uk,false,28,"25-30"
2022-12-01,BDvlXttM/hbupcLic+5ZWg==,,13.5,,BDvlXttM/hbupcLic+5ZWg==,13.5,,,,-45.48,204,199.98,game 3,uk,false,29,"25-30"
2022-12-01,BLnx9pj0y+SVkckLR/01qw==,,14.37,,BLnx9pj0y+SVkckLR/01qw==,14.37,,,,-29.55,105,185.04,game 3,uk,false,25,"25-30"
2022-12-01,BOcGlFXXESDUbttxDzQIQw==,,16.89,,BOcGlFXXESDUbttxDzQIQw==,16.89,,,,-10.53,126,290.19,game 3,uk,false,32,"31-35"
2022-12-01,BTD3ZjLKfkT6ZRBT9zRwtg==,,27.42,,BTD3ZjLKfkT6ZRBT9zRwtg==,27.42,,,,-22.50,211,264.96,game 3,uk,true,14,"14-17"
2022-12-01,bZDMuXKM3RFajmZa/yIpsw==,,80.58,,bZDMuXKM3RFajmZa/yIpsw==,80.58,bZDMuXKM3RFajmZa/yIpsw==,80.58,,,100,186.96,game 3,uk,false,23,"18-24"
2022-12-01,c5qsNfxhW80Ws3aBXDa1nA==,,14.28,,c5qsNfxhW80Ws3aBXDa1nA==,14.28,,,,-11.88,129,211.20,game 3,uk,false,18,"18-24"
2022-12-01,C6w5XTf8lIfc+VFmC7/bVw==,,25.83,,C6w5XTf8lIfc+VFmC7/bVw==,25.83,,,,-3.39,150,69.30,game 3,uk,false,40,"36-40"
2022-12-01,cf5XFmP0Lfqw6irFBYfWwQ==,,21.03,,cf5XFmP0Lfqw6irFBYfWwQ==,21.03,,,,-11.22,34,53.28,game 3,uk,false,19,"18-24"
2022-12-01,CfgvA7ntuRJL/qdscwgMVw==,,60.15,,CfgvA7ntuRJL/qdscwgMVw==,60.15,,,3.75,,107,160.38,game 3,ru,false,24,"18-24"
2022-12-01,cjAwQwy//1xm2O5pNRveqw==,,12.63,,cjAwQwy//1xm2O5pNRveqw==,12.63,,,,-71.61,60,171.15,game 3,ru,false,22,"18-24"
2022-12-01,cOCixiBbcAHemYgbNdoTcw==,,15.39,,cOCixiBbcAHemYgbNdoTcw==,15.39,,,,-67.29,153,275.01,game 3,uk,false,20,"18-24"
2022-12-01,cp2QvW7HEEyNYKZRQ+RvyA==,cp2QvW7HEEyNYKZRQ+RvyA==,38.10,38.10,cp2QvW7HEEyNYKZRQ+RvyA==,38.10,,,,,15,38.10,game 3,uk,false,14,"14-17"
2022-12-01,crKNTIblJ0113SKEtSJQHw==,,30.00,,crKNTIblJ0113SKEtSJQHw==,30.00,,,,-18.87,220,423.36,game 3,uk,false,16,"14-17"
2022-12-01,cv6g2/jSkR+FwO58WY85DQ==,,24.3,,cv6g2/jSkR+FwO58WY85DQ==,24.3,,,1.02,,131,133.77,game 3,uk,false,20,"18-24"
2022-12-01,D0sawvsyqnyUMXNy+aXo7Q==,,48.18,,D0sawvsyqnyUMXNy+aXo7Q==,48.18,D0sawvsyqnyUMXNy+aXo7Q==,48.18,,,83,120.87,game 3,uk,false,19,"18-24"
2022-12-01,d7kiN4CYGndV2/L4yQeZ4g==,,102.57,,d7kiN4CYGndV2/L4yQeZ4g==,102.57,,,45.33,,136,289.17,game 3,ru,false,19,"18-24"
2022-12-01,DorDcyqBWMg5IEaflqn5Xw==,,12.12,,DorDcyqBWMg5IEaflqn5Xw==,12.12,DorDcyqBWMg5IEaflqn5Xw==,12.12,,,269,257.76,game 3,ru,false,23,"18-24"
2022-12-01,dUXVADLWvf2uvh+Q6TNrMw==,,26.58,,dUXVADLWvf2uvh+Q6TNrMw==,26.58,,,,-88.38,176,190.32,game 3,ru,false,19,"18-24"
2022-12-01,dVTYjVpXbOM/sOgCq4CV0g==,,12.51,,dVTYjVpXbOM/sOgCq4CV0g==,12.51,,,,-2.22,121,271.29,game 3,uk,false,25,"25-30"
2022-12-01,e/6IajqZ922YY1rh2ErMJQ==,,119.94,,e/6IajqZ922YY1rh2ErMJQ==,119.94,,,,-256.62,191,876.60,game 3,en,false,25,"25-30"
2022-12-01,e6LTrwXMl/v1epsRPDa9Fg==,e6LTrwXMl/v1epsRPDa9Fg==,15.93,15.93,e6LTrwXMl/v1epsRPDa9Fg==,15.93,,,,,1,15.93,game 2,uk,false,30,"25-30"
2022-12-01,EPRgsEIjWdzmRbzsHZ48zg==,,30.54,,EPRgsEIjWdzmRbzsHZ48zg==,30.54,,,,-12.57,117,266.58,game 3,uk,false,25,"25-30"
2022-12-01,er3/fOrRpmyqiRaC0CaFcg==,,24.21,,er3/fOrRpmyqiRaC0CaFcg==,24.21,,,,-50.16,218,412.17,game 3,uk,false,21,"18-24"
2022-12-01,F03P4YcFbbtcWUlujjIQmQ==,,47.13,,F03P4YcFbbtcWUlujjIQmQ==,47.13,,,,-11.82,159,392.49,game 3,ru,true,20,"18-24"
2022-12-01,F7cC4XEymgoRKeijWu63+w==,F7cC4XEymgoRKeijWu63+w==,24.33,24.33,F7cC4XEymgoRKeijWu63+w==,24.33,,,,,1,24.33,game 3,uk,false,16,"14-17"
2022-12-01,FbbhrtuL39vfmatF2ObVfA==,,14.67,,FbbhrtuL39vfmatF2ObVfA==,14.67,,,,-98.19,95,284.22,game 3,uk,false,16,"14-17"
2022-12-01,fFqrZjaytcDUnW57W7PRJA==,fFqrZjaytcDUnW57W7PRJA==,76.14,76.14,fFqrZjaytcDUnW57W7PRJA==,76.14,,,,,25,76.14,game 3,uk,false,22,"18-24"
2022-12-01,fH7uxifYBCx0TULRrcqajg==,,18.36,,fH7uxifYBCx0TULRrcqajg==,18.36,,,2.85,,41,33.87,game 3,uk,false,23,"18-24"
2022-12-01,FnaqKQlPHm2pH1+S+K+Gfg==,,23.85,,FnaqKQlPHm2pH1+S+K+Gfg==,23.85,,,,-13.35,45,76.53,game 3,uk,false,19,"18-24"
2022-12-01,Fqu+/F0rn1G4YP3f3yHA1Q==,,26.16,,Fqu+/F0rn1G4YP3f3yHA1Q==,26.16,,,0.69,,261,198.33,game 3,uk,false,21,"18-24"
2022-12-01,fuL+cD0zV6Gn4ypTYmXUgw==,,14.97,,fuL+cD0zV6Gn4ypTYmXUgw==,14.97,,,,-70.35,143,397.95,game 3,uk,false,16,"14-17"
2022-12-01,fvYhEtD56gROaXqCi9/z/Q==,,131.10,,fvYhEtD56gROaXqCi9/z/Q==,131.10,,,34.80,,176,552.51,game 3,uk,false,19,"18-24"
2022-12-01,G073LR6lQoatStpZMzNVOQ==,,89.70,,G073LR6lQoatStpZMzNVOQ==,89.70,,,,-4.62,95,235.77,game 3,uk,false,25,"25-30"
2022-12-01,G9053rs6jbKItKUhrUdLew==,,17.22,,G9053rs6jbKItKUhrUdLew==,17.22,,,,-86.70,130,275.04,game 3,uk,false,27,"25-30"
2022-12-01,GeLWEsTiQ25xFxDGxLyEJg==,GeLWEsTiQ25xFxDGxLyEJg==,16.5,16.5,GeLWEsTiQ25xFxDGxLyEJg==,16.5,,,,,1,16.5,game 3,uk,false,26,"25-30"
2022-12-01,GetHmCsisRTAnwhuBEMa9Q==,,160.38,,GetHmCsisRTAnwhuBEMa9Q==,160.38,,,40.83,,51,279.93,game 3,ru,false,16,"14-17"
2022-12-01,Ghk2iJmzSUW4qLsmJgwOcw==,,48.75,,Ghk2iJmzSUW4qLsmJgwOcw==,48.75,,,,-27.39,279,696.72,game 3,uk,false,16,"14-17"
2022-12-01,G+PCL1Jo+k4D3zpLGa3+aQ==,,54.00,,G+PCL1Jo+k4D3zpLGa3+aQ==,54.00,,,32.34,,91,116.88,game 3,uk,true,25,"25-30"
2022-12-01,gT0iqDKuIXNm4ceMd9eZ1A==,,23.34,,gT0iqDKuIXNm4ceMd9eZ1A==,23.34,,,,-24.81,153,310.26,game 3,uk,false,20,"18-24"
2022-12-01,gxZPbCoYIu8slavUm05KGA==,,34.14,,gxZPbCoYIu8slavUm05KGA==,34.14,,,4.92,,125,147.57,game 3,ru,false,14,"14-17"
2022-12-01,hi1ErLiMLDP0HWvMqLKv6g==,,82.41,,hi1ErLiMLDP0HWvMqLKv6g==,82.41,,,19.86,,162,429.54,game 3,ru,false,18,"18-24"
2022-12-01,HQB3hZuYcu0z8jVIl5bbug==,,22.26,,HQB3hZuYcu0z8jVIl5bbug==,22.26,,,9.45,,68,96.87,game 3,uk,false,17,"14-17"
2022-12-01,HWpnvfSvYzUsQCcCKhetIg==,,91.77,,HWpnvfSvYzUsQCcCKhetIg==,91.77,,,18.57,,145,399.60,game 3,uk,false,19,"18-24"
2022-12-01,HxWcXHURvvtOJkrXAcDxQg==,,17.52,,HxWcXHURvvtOJkrXAcDxQg==,17.52,,,,-44.55,301,612.63,game 3,uk,false,15,"14-17"
2022-12-01,hZgZSp9Xf7/Bsye+tOipCA==,hZgZSp9Xf7/Bsye+tOipCA==,62.82,62.82,hZgZSp9Xf7/Bsye+tOipCA==,62.82,,,,,12,62.82,game 3,ru,false,19,"18-24"
2022-12-01,i0Pv5hwwYBxiPeCQ/AmnxQ==,i0Pv5hwwYBxiPeCQ/AmnxQ==,62.61,62.61,i0Pv5hwwYBxiPeCQ/AmnxQ==,62.61,,,,,25,62.61,game 3,ru,false,17,"14-17"
2022-12-01,IdKyooyTjAbvCA7p+ujKCw==,,46.56,,IdKyooyTjAbvCA7p+ujKCw==,46.56,IdKyooyTjAbvCA7p+ujKCw==,46.56,,,226,483.54,game 3,uk,false,19,"18-24"
2022-12-01,iw2tiT4Ar7pk2PlF0Jd6Yw==,iw2tiT4Ar7pk2PlF0Jd6Yw==,78.00,78.00,iw2tiT4Ar7pk2PlF0Jd6Yw==,78.00,,,,,3,78.00,game 3,ru,false,25,"25-30"
2022-12-01,jM8s8LsWXTBSKnIgg7UVjQ==,jM8s8LsWXTBSKnIgg7UVjQ==,12.6,12.6,jM8s8LsWXTBSKnIgg7UVjQ==,12.6,,,,,1,12.6,game 3,uk,false,30,"25-30"
2022-12-01,jVhb69DTRT5TSWYEiUrlbg==,,39.99,,jVhb69DTRT5TSWYEiUrlbg==,39.99,,,14.61,,267,443.16,game 3,uk,false,20,"18-24"
2022-12-01,kGxMA4SONgR8wL4JeeX8PQ==,kGxMA4SONgR8wL4JeeX8PQ==,32.37,32.37,kGxMA4SONgR8wL4JeeX8PQ==,32.37,,,,,7,32.37,game 3,uk,false,23,"18-24"
2022-12-01,Krr8Kwf65LaX8LctHRsFWg==,,47.88,,Krr8Kwf65LaX8LctHRsFWg==,47.88,,,,-17.52,87,185.64,game 3,ru,false,16,"14-17"
2022-12-01,L3waZ4UDUTOCMfVcL29lGQ==,L3waZ4UDUTOCMfVcL29lGQ==,45.06,45.06,L3waZ4UDUTOCMfVcL29lGQ==,45.06,,,,,16,45.06,game 3,en,false,29,"25-30"
2022-12-01,lJW2nxFOiXDfsmSrwGsFQw==,,31.38,,lJW2nxFOiXDfsmSrwGsFQw==,31.38,lJW2nxFOiXDfsmSrwGsFQw==,31.38,,,136,190.68,game 3,uk,false,20,"18-24"
2022-12-01,LO9NuZYI6zP2HXEBAS4wpw==,,45.60,,LO9NuZYI6zP2HXEBAS4wpw==,45.60,,,,-5.16,113,141.45,game 3,uk,false,23,"18-24"
2022-12-01,lP6BWSFF4OZeWp0jrAHY9g==,,36.6,,lP6BWSFF4OZeWp0jrAHY9g==,36.6,,,7.44,,223,78.96,game 3,uk,false,29,"25-30"
2022-12-01,LuDHi0aoGmgpUtTGreh0fQ==,LuDHi0aoGmgpUtTGreh0fQ==,12.09,12.09,LuDHi0aoGmgpUtTGreh0fQ==,12.09,,,,,1,12.09,game 3,uk,true,22,"18-24"
2022-12-01,Lug+Yg90jslWgHEN6dc+Ng==,,33.09,,Lug+Yg90jslWgHEN6dc+Ng==,33.09,,,20.01,,264,298.92,game 3,uk,false,21,"18-24"
2022-12-01,L+wA3BIaEKSpxf2uqmtJxQ==,,37.14,,L+wA3BIaEKSpxf2uqmtJxQ==,37.14,,,,-31.29,49,105.57,game 3,uk,true,25,"25-30"
2022-12-01,lx3SsUV7NOrv93tCexVp5A==,,16.2,,lx3SsUV7NOrv93tCexVp5A==,16.2,lx3SsUV7NOrv93tCexVp5A==,16.2,,,131,123.33,game 3,uk,false,16,"14-17"
2022-12-01,MAkig8NeMsTs73r6K0uDpA==,,18.0,,MAkig8NeMsTs73r6K0uDpA==,18.0,,,,-27.72,92,126.54,game 3,uk,false,20,"18-24"
2022-12-01,mEqQ5vHXzsdrqHAQT3zs+g==,,14.88,,mEqQ5vHXzsdrqHAQT3zs+g==,14.88,,,2.34,,42,27.42,game 3,uk,true,25,"25-30"
2022-12-01,MjzYQ3OFStqCMS3HzrxA2g==,,12.72,,MjzYQ3OFStqCMS3HzrxA2g==,12.72,,,,-8.73,91,49.50,game 3,ru,false,27,"25-30"
2022-12-01,mRT725ZK68AhE3Sk9xH5cw==,,50.28,,mRT725ZK68AhE3Sk9xH5cw==,50.28,,,33.00,,86,111.24,game 3,ru,false,29,"25-30"
2022-12-01,MSxDpyVU8A+9Wgmnb8b1IQ==,,32.22,,MSxDpyVU8A+9Wgmnb8b1IQ==,32.22,,,4.14,,146,224.85,game 3,uk,false,14,"14-17"
2022-12-01,mY631USB1Y3/I1dHNhoEyA==,,36.36,,mY631USB1Y3/I1dHNhoEyA==,36.36,,,21.06,,37,51.66,game 3,uk,false,22,"18-24"
2022-12-01,mzGpnrpyuOB+qfwTJ0XliQ==,,25.74,,mzGpnrpyuOB+qfwTJ0XliQ==,25.74,,,,-16.83,50,146.01,game 3,ru,false,16,"14-17"
2022-12-01,n8oSWohH4Vi8muIgqbRC+Q==,n8oSWohH4Vi8muIgqbRC+Q==,26.7,26.7,n8oSWohH4Vi8muIgqbRC+Q==,26.7,,,,,1,26.7,game 3,uk,false,14,"14-17"
2022-12-01,NBaV27MmzBu99zAeNFSjUA==,,13.38,,NBaV27MmzBu99zAeNFSjUA==,13.38,,,0.78,,6,25.98,game 3,uk,false,26,"25-30"
2022-12-01,nfIwLLLuemHymdg1HYidrA==,,13.92,,nfIwLLLuemHymdg1HYidrA==,13.92,,,,-50.58,68,151.20,game 3,uk,false,19,"18-24"
2022-12-01,njexPkl3G77JLZwwcq2UVA==,,18.03,,njexPkl3G77JLZwwcq2UVA==,18.03,,,,-10.05,31,46.11,game 3,uk,false,28,"25-30"
2022-12-01,nNZDz4XCOjUv0OfYF+AAGg==,,65.64,,nNZDz4XCOjUv0OfYF+AAGg==,65.64,,,47.25,,115,124.41,game 3,uk,false,25,"25-30"
2022-12-01,Np8MbaAllrt9d2F+g1ZvJQ==,,108.69,,Np8MbaAllrt9d2F+g1ZvJQ==,108.69,,,37.59,,111,354.63,game 3,uk,false,22,"18-24"
2022-12-01,nPrRQwP3UZo2KBlM2mJ8fg==,,125.28,,nPrRQwP3UZo2KBlM2mJ8fg==,125.28,,,110.07,,270,483.72,game 3,uk,false,24,"18-24"
2022-12-01,OAAGTJfPU2ECPJT1KYm2ZQ==,,118.80,,OAAGTJfPU2ECPJT1KYm2ZQ==,118.80,,,76.65,,101,200.73,game 3,uk,false,22,"18-24"
2022-12-01,oKLGTNuEKW70rLmudZaTGQ==,oKLGTNuEKW70rLmudZaTGQ==,32.25,32.25,oKLGTNuEKW70rLmudZaTGQ==,32.25,,,,,22,32.25,game 3,uk,false,18,"18-24"
2022-12-01,omF221BxDxXFh233yUEVeQ==,omF221BxDxXFh233yUEVeQ==,22.8,22.8,omF221BxDxXFh233yUEVeQ==,22.8,,,,,1,22.8,game 3,uk,false,27,"25-30"
2022-12-01,oQQmPjqm7DR+exPmp6xDhg==,,13.53,,oQQmPjqm7DR+exPmp6xDhg==,13.53,,,,,144,52.68,game 3,uk,false,30,"25-30"
2022-12-01,ORSvkhCut21rsk0cVtJfJA==,,56.22,,ORSvkhCut21rsk0cVtJfJA==,56.22,,,20.91,,95,285.39,game 3,uk,false,21,"18-24"
2022-12-01,+osJakLn8jv4bzFmPieelw==,,31.32,,+osJakLn8jv4bzFmPieelw==,31.32,,,18.87,,100,122.04,game 3,uk,false,30,"25-30"
2022-12-01,OU1FxSli7e6szUGr2+7M9A==,OU1FxSli7e6szUGr2+7M9A==,75.39,75.39,OU1FxSli7e6szUGr2+7M9A==,75.39,,,,,26,75.39,game 3,uk,false,25,"25-30"
2022-12-01,OYDRFRAiT1uYAqbWXOwRfw==,OYDRFRAiT1uYAqbWXOwRfw==,82.14,82.14,OYDRFRAiT1uYAqbWXOwRfw==,82.14,,,,,4,82.14,game 3,en,false,24,"18-24"
2022-12-01,p0Ysy5XSVvKlZbKqzjyJgQ==,,58.35,,p0Ysy5XSVvKlZbKqzjyJgQ==,58.35,p0Ysy5XSVvKlZbKqzjyJgQ==,58.35,,,156,134.91,game 3,uk,false,25,"25-30"
